Geneid	Length
LOC_Os07g44210	2499
LOC_Os07g44220	318
LOC_Os07g44230	1385
LOC_Os07g44240	3549
LOC_Os07g44250	892
LOC_Os07g44260	465
LOC_Os07g44280	901
LOC_Os07g44290	2047
LOC_Os07g44299	1824
LOC_Os07g44310	955
LOC_Os07g44320	2958
LOC_Os07g44330	2234
LOC_Os07g44340	2199
LOC_Os07g44350	1214
LOC_Os07g44360	2295
LOC_Os07g44370	1052
LOC_Os07g44380	656
LOC_Os07g44390	3408
LOC_Os07g44400	1650
LOC_Os07g44410	2204
LOC_Os07g44420	234
LOC_Os07g44430	768
LOC_Os07g44440	663
LOC_Os07g44450	1076
LOC_Os07g44460	1023
LOC_Os07g44470	285
LOC_Os07g44480	1410
LOC_Os07g44499	1208
LOC_Os07g44520	2148
LOC_Os07g44530	2505
LOC_Os07g44540	2961
LOC_Os07g44550	1236
LOC_Os07g44560	1830
LOC_Os07g44570	408
LOC_Os07g44580	747
LOC_Os07g44590	1391
LOC_Os07g44600	357
LOC_Os07g44610	2655
LOC_Os07g44620	1262
LOC_Os07g44630	1273
LOC_Os07g44640	2289
LOC_Os07g44650	971
LOC_Os07g44660	2500
LOC_Os07g44670	2895
LOC_Os07g44680	222
LOC_Os07g44690	1629
LOC_Os07g44700	1332
LOC_Os07g44710	2818
LOC_Os07g44730	1713
LOC_Os07g44740	628
LOC_Os07g44744	1038
LOC_Os07g44750	522
LOC_Os07g44760	636
LOC_Os07g44770	1998
LOC_Os07g44780	1500
LOC_Os07g44790	1001
LOC_Os07g44800	2748
LOC_Os07g44810	546
LOC_Os07g44820	2226
LOC_Os07g44830	2142
LOC_Os07g44840	1318
LOC_Os07g44850	1459
LOC_Os07g44860	1684
LOC_Os07g44870	477
LOC_Os07g44880	294
LOC_Os07g44890	1333
LOC_Os07g44900	1041
LOC_Os07g44910	1772
LOC_Os07g44920	1016
LOC_Os07g44930	873
LOC_Os07g44940	1209
LOC_Os07g44950	1974
LOC_Os07g44960	1525
LOC_Os07g44970	3257
LOC_Os07g44980	723
LOC_Os07g44990	864
LOC_Os07g45000	2329
LOC_Os07g45010	1371
LOC_Os07g45020	5892
LOC_Os07g45030	2436
LOC_Os07g45039	552
LOC_Os07g45050	867
LOC_Os07g45060	1069
LOC_Os07g45064	3757
LOC_Os07g45070	4827
LOC_Os07g45074	3142
LOC_Os07g45080	930
LOC_Os07g45090	2424
LOC_Os07g45100	1419
LOC_Os07g45110	2499
LOC_Os07g45120	3107
LOC_Os07g45130	549
LOC_Os07g45140	336
LOC_Os07g45150	507
LOC_Os07g45160	5637
LOC_Os07g45170	1338
LOC_Os07g45180	2793
LOC_Os07g45195	1819
LOC_Os07g45210	2322
LOC_Os07g45194	2269
LOC_Os07g45250	2289
LOC_Os07g45260	1919
LOC_Os07g45269	135
LOC_Os07g45280	1599
LOC_Os07g45290	1614
LOC_Os07g45300	1062
LOC_Os07g45310	1676
LOC_Os07g45320	647
LOC_Os07g45330	1663
LOC_Os07g45340	1113
LOC_Os07g45350	2302
LOC_Os07g45360	2503
LOC_Os07g45370	2997
LOC_Os07g45384	1283
LOC_Os07g45400	7027
LOC_Os07g45410	6789
LOC_Os07g45420	210
LOC_Os07g45430	645
LOC_Os07g45439	909
LOC_Os07g45450	1017
LOC_Os07g45460	2550
LOC_Os07g45470	219
LOC_Os07g45480	2706
LOC_Os07g45490	2895
LOC_Os07g45510	2983
LOC_Os07g45520	537
LOC_Os07g45530	5832
LOC_Os07g45540	516
LOC_Os07g45550	2994
LOC_Os07g45560	5478
LOC_Os07g45570	3395
LOC_Os07g45580	834
LOC_Os07g45590	2151
LOC_Os07g45600	351
LOC_Os07g45610	5433
LOC_Os07g45620	4620
LOC_Os07g45630	2055
LOC_Os07g45640	762
LOC_Os07g45650	5967
LOC_Os07g45660	2481
LOC_Os07g45670	1389
LOC_Os07g45680	5910
LOC_Os07g45690	363
LOC_Os07g45700	1938
LOC_Os07g45710	2346
LOC_Os07g45720	441
LOC_Os07g45730	696
LOC_Os07g45740	516
LOC_Os07g45750	5637
LOC_Os07g45760	1992
LOC_Os07g45770	1023
LOC_Os07g45780	2142
LOC_Os07g45790	546
LOC_Os07g45800	321
LOC_Os07g45810	504
LOC_Os07g45820	1350
LOC_Os07g45830	4632
LOC_Os07g45840	426
LOC_Os07g45850	1116
LOC_Os07g45860	426
LOC_Os07g45870	606
LOC_Os07g45880	2697
LOC_Os07g45890	3552
LOC_Os07g45900	3288
LOC_Os07g45910	330
LOC_Os07g45920	1734
LOC_Os07g45930	555
LOC_Os07g45940	5832
LOC_Os07g45950	1752
LOC_Os07g45960	423
LOC_Os07g45970	5211
LOC_Os07g45980	390
LOC_Os07g45990	3360
LOC_Os07g46000	1689
LOC_Os07g46010	516
LOC_Os07g46020	3225
LOC_Os07g46030	3134
LOC_Os07g46039	3223
LOC_Os07g46050	273
LOC_Os07g46060	3620
LOC_Os07g46070	891
LOC_Os07g46080	2646
LOC_Os07g46090	2673
LOC_Os07g46100	267
LOC_Os07g46110	3060
LOC_Os07g46120	3045
LOC_Os07g46130	2478
LOC_Os07g46140	4674
LOC_Os07g46150	516
LOC_Os07g46160	2145
LOC_Os07g46170	1681
LOC_Os07g46180	5321
LOC_Os07g46190	1012
LOC_Os07g46200	1131
LOC_Os07g46210	1367
LOC_Os07g46220	1558
LOC_Os07g46230	1326
LOC_Os07g46240	2351
LOC_Os07g46250	2436
LOC_Os07g46260	5391
LOC_Os07g46270	2949
LOC_Os07g46280	2527
LOC_Os07g46290	717
LOC_Os07g46300	2642
LOC_Os07g46310	2283
LOC_Os07g46315	324
LOC_Os07g46320	1092
LOC_Os07g46330	1378
LOC_Os07g46340	1753
LOC_Os07g46350	1986
LOC_Os07g46360	900
LOC_Os07g46370	4027
LOC_Os07g46380	2386
LOC_Os07g46390	1802
LOC_Os07g46400	1666
LOC_Os07g46410	1880
LOC_Os07g46420	1344
LOC_Os07g46430	1518
LOC_Os07g46440	1888
LOC_Os07g46450	3329
LOC_Os07g46460	5804
LOC_Os07g46470	1104
LOC_Os07g46480	1703
LOC_Os07g46490	3383
LOC_Os07g46500	1490
LOC_Os07g46510	937
LOC_Os07g46520	1249
LOC_Os07g46530	315
LOC_Os07g46540	4580
LOC_Os07g46550	915
LOC_Os07g46555	897
LOC_Os07g46560	1596
LOC_Os07g46570	1113
LOC_Os07g46580	1335
LOC_Os07g46584	728
LOC_Os07g46590	3775
LOC_Os07g46600	2035
LOC_Os07g46610	1689
LOC_Os07g46620	1618
LOC_Os07g46630	1229
LOC_Os07g46640	2057
LOC_Os07g46650	2076
LOC_Os07g46660	2366
LOC_Os07g46670	1788
LOC_Os07g46680	456
LOC_Os07g46690	5831
LOC_Os07g46700	3910
LOC_Os07g46710	1313
LOC_Os07g46720	2704
LOC_Os07g46730	3193
LOC_Os07g46740	516
LOC_Os07g46750	1181
LOC_Os07g46760	1365
LOC_Os07g46770	1860
LOC_Os07g46780	2241
LOC_Os07g46790	3478
LOC_Os07g46800	621
LOC_Os07g46810	3012
LOC_Os07g46820	2184
LOC_Os07g46830	944
LOC_Os07g46840	1164
LOC_Os07g46846	1581
LOC_Os07g46852	1522
LOC_Os07g46860	864
LOC_Os07g46870	1114
LOC_Os07g46880	6084
LOC_Os07g46890	3135
LOC_Os07g46900	3055
LOC_Os07g46910	1259
LOC_Os07g46920	1246
LOC_Os07g46930	1195
LOC_Os07g46940	1207
LOC_Os07g46950	1890
LOC_Os07g46960	543
LOC_Os07g46970	954
LOC_Os07g46980	933
LOC_Os07g46990	835
LOC_Os07g47000	765
LOC_Os07g47010	2337
LOC_Os07g47020	1998
LOC_Os07g47030	3184
LOC_Os07g47040	1573
LOC_Os07g47050	681
LOC_Os07g47060	420
LOC_Os07g47070	1050
LOC_Os07g47080	906
LOC_Os07g47090	1286
LOC_Os07g47100	2735
LOC_Os07g47110	2168
LOC_Os07g47120	2216
LOC_Os07g47130	804
LOC_Os07g47140	1632
LOC_Os07g47150	1707
LOC_Os07g47160	897
LOC_Os07g47170	957
LOC_Os07g47180	2279
LOC_Os07g47194	3000
LOC_Os07g47201	1582
LOC_Os07g47210	1696
LOC_Os07g47220	411
LOC_Os07g47230	2022
LOC_Os07g47240	1303
LOC_Os07g47250	2390
LOC_Os07g47260	2367
LOC_Os07g47270	2207
LOC_Os07g47280	544
LOC_Os07g47284	1160
LOC_Os07g47290	2036
LOC_Os07g47300	2670
LOC_Os07g47310	882
LOC_Os07g47320	1155
LOC_Os07g47330	1499
LOC_Os07g47340	1008
LOC_Os07g47350	3019
LOC_Os07g47360	6071
LOC_Os07g47370	2282
LOC_Os07g47380	507
LOC_Os07g47390	784
LOC_Os07g47400	1280
LOC_Os07g47410	1776
LOC_Os07g47420	975
LOC_Os07g47430	713
LOC_Os07g47440	1746
LOC_Os07g47450	452
LOC_Os07g47460	1246
LOC_Os07g47470	1656
LOC_Os07g47480	1378
LOC_Os07g47490	5512
LOC_Os07g47500	2294
LOC_Os07g47510	1464
LOC_Os07g47520	393
LOC_Os07g47530	3967
LOC_Os07g47540	1115
LOC_Os07g47550	1723
LOC_Os07g47560	276
LOC_Os07g47570	1425
LOC_Os07g47580	1689
LOC_Os07g47590	1726
LOC_Os07g47610	3255
LOC_Os07g47620	2004
LOC_Os07g47630	2921
LOC_Os07g47640	755
LOC_Os07g47650	1825
LOC_Os07g47660	649
LOC_Os07g47670	849
LOC_Os07g47680	582
LOC_Os07g47690	333
LOC_Os07g47700	1935
LOC_Os07g47710	950
LOC_Os07g47720	2436
LOC_Os07g47730	2481
LOC_Os07g47740	5895
LOC_Os07g47750	738
LOC_Os07g47760	644
LOC_Os07g47770	642
LOC_Os07g47780	901
LOC_Os07g47790	1006
LOC_Os07g47800	2085
LOC_Os07g47810	528
LOC_Os07g47820	3787
LOC_Os07g47830	2504
LOC_Os07g47840	1573
LOC_Os07g47850	1122
LOC_Os07g47860	2081
LOC_Os07g47870	2376
LOC_Os07g47880	516
LOC_Os07g47890	1668
LOC_Os07g47900	435
LOC_Os07g47910	1158
LOC_Os07g47920	2601
LOC_Os07g47930	387
LOC_Os07g47940	177
LOC_Os07g47950	1563
LOC_Os07g47960	1072
LOC_Os07g47970	2157
LOC_Os07g47979	135
LOC_Os07g47990	1645
LOC_Os07g48000	4867
LOC_Os07g48010	1257
LOC_Os07g48020	1384
LOC_Os07g48030	1380
LOC_Os07g48040	1377
LOC_Os07g48050	1320
LOC_Os07g48060	1349
LOC_Os07g48070	261
LOC_Os07g48080	1966
LOC_Os07g48090	2143
LOC_Os07g48100	2214
LOC_Os07g48110	487
LOC_Os07g48120	666
LOC_Os07g48130	3381
LOC_Os07g48140	630
LOC_Os07g48150	1264
LOC_Os07g48160	1729
LOC_Os07g48170	3415
LOC_Os07g48180	1168
LOC_Os07g48190	498
LOC_Os07g48200	3745
LOC_Os07g48210	1749
LOC_Os07g48229	2465
LOC_Os07g48244	663
LOC_Os07g48260	2269
LOC_Os07g48270	1303
LOC_Os07g48280	2860
LOC_Os07g48290	2436
LOC_Os07g48300	1717
LOC_Os07g48310	2765
LOC_Os07g48320	997
LOC_Os07g48330	1754
LOC_Os07g48340	1341
LOC_Os07g48350	4440
LOC_Os07g48360	3193
LOC_Os07g48370	2910
LOC_Os07g48380	288
LOC_Os07g48390	1241
LOC_Os07g48400	1065
LOC_Os07g48410	3623
LOC_Os07g48420	3090
LOC_Os07g48430	2502
LOC_Os07g48440	591
LOC_Os07g48450	2236
LOC_Os07g48460	1621
LOC_Os07g48470	3357
LOC_Os07g48480	231
LOC_Os07g48490	1599
LOC_Os07g48500	991
LOC_Os07g48510	1477
LOC_Os07g48520	4712
LOC_Os07g48540	309
LOC_Os07g48550	1666
LOC_Os07g48560	1419
LOC_Os07g48570	1863
LOC_Os07g48580	1134
LOC_Os07g48590	507
LOC_Os07g48596	1571
LOC_Os07g48602	2466
LOC_Os07g48610	1617
LOC_Os07g48620	3096
LOC_Os07g48630	2813
LOC_Os07g48640	1466
LOC_Os07g48650	2601
LOC_Os07g48660	1261
LOC_Os07g48670	1002
LOC_Os07g48680	892
LOC_Os07g48700	2781
LOC_Os07g48690	2905
LOC_Os07g48710	1160
LOC_Os07g48720	3343
LOC_Os07g48730	1633
LOC_Os07g48750	3212
LOC_Os07g48760	1854
LOC_Os07g48770	1109
LOC_Os07g48780	1000
LOC_Os07g48790	1219
LOC_Os07g48800	639
LOC_Os07g48810	1369
LOC_Os07g48820	2243
LOC_Os07g48830	1561
LOC_Os07g48840	2210
LOC_Os07g48850	4552
LOC_Os07g48860	510
LOC_Os07g48870	1464
LOC_Os07g48880	3004
LOC_Os07g48890	2663
LOC_Os07g48900	774
LOC_Os07g48910	1705
LOC_Os07g48920	2451
LOC_Os07g48930	171
LOC_Os07g48940	1878
LOC_Os07g48950	612
LOC_Os07g48960	3461
LOC_Os07g48970	3380
LOC_Os07g48980	1630
LOC_Os07g48989	114
LOC_Os07g49000	2582
LOC_Os07g49010	4595
LOC_Os07g49020	267
LOC_Os07g49030	2888
LOC_Os07g49040	1991
LOC_Os07g49050	1152
LOC_Os07g49060	381
LOC_Os07g49070	2130
LOC_Os07g49080	2373
LOC_Os07g49090	915
LOC_Os07g49100	1988
LOC_Os07g49110	3354
LOC_Os07g49114	877
LOC_Os07g49120	1220
LOC_Os07g49130	348
LOC_Os07g49140	3190
LOC_Os07g49150	1856
LOC_Os07g49160	2430
LOC_Os07g49170	2148
LOC_Os07g49180	1713
LOC_Os07g49190	396
LOC_Os07g49200	893
LOC_Os07g49210	6079
LOC_Os07g49220	1017
LOC_Os07g49230	4049
LOC_Os07g49240	2098
LOC_Os07g49250	2163
LOC_Os07g49260	3233
LOC_Os07g49270	4420
LOC_Os07g49280	2763
LOC_Os07g49290	2235
LOC_Os07g49300	3649
LOC_Os07g49310	1707
LOC_Os07g49320	4116
LOC_Os07g49330	2564
LOC_Os07g49340	1503
LOC_Os07g49350	1270
LOC_Os07g49360	1356
LOC_Os07g49370	1647
LOC_Os07g49380	2894
LOC_Os07g49390	1555
LOC_Os07g49400	1736
LOC_Os07g49410	1583
LOC_Os07g49420	357
LOC_Os07g49430	3543
LOC_Os07g49440	2457
LOC_Os07g49460	3319
LOC_Os07g49470	2185
LOC_Os07g49480	4664
LOC_Os07g49490	1767
LOC_Os07g49500	4545
LOC_Os07g49510	1153
LOC_Os07g49520	3644
LOC_Os07g49530	1623
LOC_Os07g49540	441
LOC_Os08g01008	699
LOC_Os08g01010	642
LOC_Os08g01020	318
LOC_Os08g01030	1385
LOC_Os08g01040	5412
LOC_Os08g01054	5889
LOC_Os08g01070	3454
LOC_Os08g01080	1569
LOC_Os08g01090	2013
LOC_Os08g01100	1021
LOC_Os08g01110	1982
LOC_Os08g01120	2176
LOC_Os08g01130	2656
LOC_Os08g01140	1278
LOC_Os08g01150	2584
LOC_Os08g01160	714
LOC_Os08g01170	903
LOC_Os08g01180	2337
LOC_Os08g01190	1164
LOC_Os08g01200	1080
LOC_Os08g01210	567
LOC_Os08g01220	1567
LOC_Os08g01230	327
LOC_Os08g01240	825
LOC_Os08g01250	327
LOC_Os08g01260	624
LOC_Os08g01270	2266
LOC_Os08g01274	1773
LOC_Os08g01280	573
LOC_Os08g01290	3940
LOC_Os08g01300	957
LOC_Os08g01310	1851
LOC_Os08g01320	1467
LOC_Os08g01330	1802
LOC_Os08g01339	126
LOC_Os08g01350	1222
LOC_Os08g01360	2975
LOC_Os08g01370	291
LOC_Os08g01380	956
LOC_Os08g01390	5542
LOC_Os08g01400	1308
LOC_Os08g01410	1783
LOC_Os08g01420	2708
LOC_Os08g01430	2291
LOC_Os08g01440	261
LOC_Os08g01450	1524
LOC_Os08g01460	555
LOC_Os08g01470	1023
LOC_Os08g01480	1460
LOC_Os08g01490	2232
LOC_Os08g01500	291
LOC_Os08g01510	1713
LOC_Os08g01514	945
LOC_Os08g01520	1575
LOC_Os08g01530	1113
LOC_Os08g01540	480
LOC_Os08g01550	1144
LOC_Os08g01560	282
LOC_Os08g01570	1890
LOC_Os08g01580	2820
LOC_Os08g01590	1747
LOC_Os08g01600	1688
LOC_Os08g01610	2075
LOC_Os08g01620	1633
LOC_Os08g01630	2237
LOC_Os08g01640	2662
LOC_Os08g01650	2680
LOC_Os08g01660	966
LOC_Os08g01670	1535
LOC_Os08g01680	2667
LOC_Os08g01690	1776
LOC_Os08g01700	1771
LOC_Os08g01710	708
LOC_Os08g01720	294
LOC_Os08g01730	249
LOC_Os08g01740	2297
LOC_Os08g01750	3488
LOC_Os08g01760	1754
LOC_Os08g01770	1651
LOC_Os08g01780	3146
LOC_Os08g01794	2609
LOC_Os08g01810	1047
LOC_Os08g01820	402
LOC_Os08g01830	3162
LOC_Os08g01840	1192
LOC_Os08g01850	2341
LOC_Os08g01859	1122
LOC_Os08g01870	2689
LOC_Os08g01880	1804
LOC_Os08g01890	2039
LOC_Os08g01900	2962
LOC_Os08g01910	998
LOC_Os08g01920	3197
LOC_Os08g01930	2497
LOC_Os08g01940	3263
LOC_Os08g01950	1838
LOC_Os08g01960	1602
LOC_Os08g01970	975
LOC_Os08g01980	1395
LOC_Os08g01990	552
LOC_Os08g02000	4392
LOC_Os08g02010	156
LOC_Os08g02020	1455
LOC_Os08g02030	1644
LOC_Os08g02040	2782
LOC_Os08g02050	3132
LOC_Os08g02060	964
LOC_Os08g02070	1198
LOC_Os08g02080	957
LOC_Os08g02094	1473
LOC_Os08g02110	1436
LOC_Os08g02120	1450
LOC_Os08g02130	3196
LOC_Os08g02140	1396
LOC_Os08g02150	1348
LOC_Os08g02160	1301
LOC_Os08g02180	1043
LOC_Os08g02190	2013
LOC_Os08g02200	648
LOC_Os08g02204	904
LOC_Os08g02210	1515
LOC_Os08g02220	1827
LOC_Os08g02230	3014
LOC_Os08g02240	4317
LOC_Os08g02250	2160
LOC_Os08g02260	564
LOC_Os08g02270	321
LOC_Os08g02280	555
LOC_Os08g02290	414
LOC_Os08g02300	1985
LOC_Os08g02310	402
LOC_Os08g02320	171
LOC_Os08g02330	1709
LOC_Os08g02340	852
LOC_Os08g02350	8490
LOC_Os08g02354	3391
LOC_Os08g02360	1145
LOC_Os08g02370	1529
LOC_Os08g02380	1993
LOC_Os08g02390	1219
LOC_Os08g02400	869
LOC_Os08g02410	952
LOC_Os08g02420	1265
LOC_Os08g02430	465
LOC_Os08g02440	2398
LOC_Os08g02450	3148
LOC_Os08g02460	1385
LOC_Os08g02470	5049
LOC_Os08g02480	2397
LOC_Os08g02490	2104
LOC_Os08g02500	1302
LOC_Os08g02509	147
LOC_Os08g02520	619
LOC_Os08g02530	309
LOC_Os08g02540	1290
LOC_Os08g02550	1794
LOC_Os08g02560	1212
LOC_Os08g02570	1179
LOC_Os08g02580	1272
LOC_Os08g02590	333
LOC_Os08g02600	783
LOC_Os08g02610	552
LOC_Os08g02620	957
LOC_Os08g02630	1289
LOC_Os08g02640	1874
LOC_Os08g02650	588
LOC_Os08g02660	363
LOC_Os08g02670	2884
LOC_Os08g02680	2322
LOC_Os08g02690	3344
LOC_Os08g02700	1408
LOC_Os08g02710	1356
LOC_Os08g02720	498
LOC_Os08g02730	1613
LOC_Os08g02740	753
LOC_Os08g02750	1300
LOC_Os08g02760	825
LOC_Os08g02770	2145
LOC_Os08g02780	3159
LOC_Os08g02790	3348
LOC_Os08g02800	366
LOC_Os08g02810	201
LOC_Os08g02820	1221
LOC_Os08g02830	1563
LOC_Os08g02840	813
LOC_Os08g02850	2270
LOC_Os08g02860	2559
LOC_Os08g02870	546
LOC_Os08g02880	679
LOC_Os08g02890	912
LOC_Os08g02900	981
LOC_Os08g02904	2587
LOC_Os08g02909	447
LOC_Os08g02920	447
LOC_Os08g02930	318
LOC_Os08g02939	436
LOC_Os08g02950	2205
LOC_Os08g02960	255
LOC_Os08g02970	819
LOC_Os08g02980	819
LOC_Os08g02990	6355
LOC_Os08g02996	2578
LOC_Os08g03002	1783
LOC_Os08g03010	5265
LOC_Os08g03020	2438
LOC_Os08g03030	4608
LOC_Os08g03040	750
LOC_Os08g03050	207
LOC_Os08g03060	228
LOC_Os08g03070	2635
LOC_Os08g03080	2706
LOC_Os08g03090	1899
LOC_Os08g03100	1959
LOC_Os08g03110	1776
LOC_Os08g03120	2523
LOC_Os08g03130	5127
LOC_Os08g03140	1242
LOC_Os08g03150	2109
LOC_Os08g03160	2097
LOC_Os08g03170	1712
LOC_Os08g03180	4808
LOC_Os08g03190	480
LOC_Os08g03200	5565
LOC_Os08g03210	1839
LOC_Os08g03220	5520
LOC_Os08g03230	333
LOC_Os08g03240	2440
LOC_Os08g03250	159
LOC_Os08g03260	2031
LOC_Os08g03270	2115
LOC_Os08g03280	468
LOC_Os08g03290	2533
LOC_Os08g03300	1437
LOC_Os08g03310	3244
LOC_Os08g03320	1173
LOC_Os08g03330	1236
LOC_Os08g03350	1886
LOC_Os08g03360	1949
LOC_Os08g03370	1040
LOC_Os08g03380	1438
LOC_Os08g03390	2381
LOC_Os08g03400	1027
LOC_Os08g03410	1871
LOC_Os08g03420	2679
LOC_Os08g03430	2252
LOC_Os08g03440	1977
LOC_Os08g03450	534
LOC_Os08g03460	831
LOC_Os08g03470	1798
LOC_Os08g03480	903
LOC_Os08g03490	1035
LOC_Os08g03500	1113
LOC_Os08g03510	1134
LOC_Os08g03520	1194
LOC_Os08g03530	1149
LOC_Os08g03540	519
LOC_Os08g03550	1468
LOC_Os08g03560	3217
LOC_Os08g03570	1900
LOC_Os08g03579	1900
LOC_Os08g03590	850
LOC_Os08g03600	1404
LOC_Os08g03610	873
LOC_Os08g03620	2448
LOC_Os08g03630	1888
LOC_Os08g03640	1252
LOC_Os08g03650	3176
LOC_Os08g03660	4572
LOC_Os08g03670	2877
LOC_Os08g03676	2619
LOC_Os08g03682	2315
LOC_Os08g03690	856
LOC_Os08g03700	1488
LOC_Os08g03710	423
LOC_Os08g03720	3222
LOC_Os08g03730	2280
LOC_Os08g03740	645
LOC_Os08g03750	1743
LOC_Os08g03760	855
LOC_Os08g03770	1014
LOC_Os08g03780	1499
LOC_Os08g03790	750
LOC_Os08g03800	429
LOC_Os08g03810	3249
LOC_Os08g03820	855
LOC_Os08g03825	3767
LOC_Os08g03830	378
LOC_Os08g03840	1959
LOC_Os08g03850	450
LOC_Os08g03860	717
LOC_Os08g03870	1296
LOC_Os08g03880	4604
LOC_Os08g03890	360
LOC_Os08g03900	999
LOC_Os08g03910	1746
LOC_Os08g03920	864
LOC_Os08g03930	4422
LOC_Os08g03940	1407
LOC_Os08g03950	648
LOC_Os08g03960	2346
LOC_Os08g03970	5484
LOC_Os08g03980	2322
LOC_Os08g03990	1706
LOC_Os08g04000	213
LOC_Os08g04010	618
LOC_Os08g04020	3198
LOC_Os08g04030	795
LOC_Os08g04040	1095
LOC_Os08g04050	849
LOC_Os08g04060	2442
LOC_Os08g04070	693
LOC_Os08g04080	1536
LOC_Os08g04090	1534
LOC_Os08g04100	321
LOC_Os08g04110	1662
LOC_Os08g04120	1794
LOC_Os08g04130	2330
LOC_Os08g04140	1003
LOC_Os08g04150	951
LOC_Os08g04160	513
LOC_Os08g04170	3695
LOC_Os08g04180	1829
LOC_Os08g04190	2566
LOC_Os08g04200	231
LOC_Os08g04210	1354
LOC_Os08g04220	195
LOC_Os08g04230	1590
LOC_Os08g04240	1382
LOC_Os08g04250	1430
LOC_Os08g04260	636
LOC_Os08g04270	2048
LOC_Os08g04280	2073
LOC_Os08g04290	1748
LOC_Os08g04300	2415
LOC_Os08g04310	1055
LOC_Os08g04320	2631
LOC_Os08g04330	2073
LOC_Os08g04340	889
LOC_Os08g04350	933
LOC_Os08g04360	549
LOC_Os08g04370	834
LOC_Os08g04390	1268
LOC_Os08g04400	3410
LOC_Os08g04420	1869
LOC_Os08g04430	834
LOC_Os08g04440	2658
LOC_Os08g04450	1579
LOC_Os08g04460	1055
LOC_Os08g04470	1554
LOC_Os08g04480	564
LOC_Os08g04490	2043
LOC_Os08g04500	2131
LOC_Os08g04510	5013
LOC_Os08g04520	228
LOC_Os08g04530	552
LOC_Os08g04540	1914
LOC_Os08g04550	819
LOC_Os08g04560	2122
LOC_Os08g04570	846
LOC_Os08g04580	1567
LOC_Os08g04590	1353
LOC_Os08g04600	399
LOC_Os08g04610	477
LOC_Os08g04620	1368
LOC_Os08g04630	2636
LOC_Os08g04640	558
LOC_Os08g04650	1113
LOC_Os08g04660	426
LOC_Os08g04670	576
LOC_Os08g04680	747
LOC_Os08g04690	558
LOC_Os08g04700	537
LOC_Os08g04710	736
LOC_Os08g04720	2109
LOC_Os08g04730	3282
LOC_Os08g04740	642
LOC_Os08g04750	753
LOC_Os08g04760	966
LOC_Os08g04770	1776
LOC_Os08g04780	2854
LOC_Os08g04790	1770
LOC_Os08g04800	1746
LOC_Os08g04810	1768
LOC_Os08g04830	2113
LOC_Os08g04840	1652
LOC_Os08g04850	3213
LOC_Os08g04860	3186
LOC_Os08g04870	3318
LOC_Os08g04880	3084
LOC_Os08g04890	957
LOC_Os08g04900	213
LOC_Os08g04910	587
LOC_Os08g04920	2687
LOC_Os08g04930	1014
LOC_Os08g04939	432
LOC_Os08g04950	5187
LOC_Os08g04959	432
LOC_Os08g04970	2151
LOC_Os08g04980	1407
LOC_Os08g04990	2166
LOC_Os08g05000	990
LOC_Os08g05010	789
LOC_Os08g05020	801
LOC_Os08g05030	1353
LOC_Os08g05040	411
LOC_Os08g05050	276
LOC_Os08g05060	2076
LOC_Os08g05070	774
LOC_Os08g05080	1029
LOC_Os08g05090	375
LOC_Os08g05100	246
LOC_Os08g05110	811
LOC_Os08g05120	5976
LOC_Os08g05130	2484
LOC_Os08g05140	978
LOC_Os08g05150	3933
LOC_Os08g05160	390
LOC_Os08g05170	606
LOC_Os08g05180	4422
LOC_Os08g05190	798
LOC_Os08g05200	489
LOC_Os08g05210	1005
LOC_Os08g05220	2301
LOC_Os08g05230	729
LOC_Os08g05240	2019
LOC_Os08g05250	4254
LOC_Os08g05260	1986
LOC_Os08g05270	1368
LOC_Os08g05280	2538
LOC_Os08g05290	3196
LOC_Os08g05300	498
LOC_Os08g05310	1552
LOC_Os08g05320	3954
LOC_Os08g05330	255
LOC_Os08g05340	2898
LOC_Os08g05350	1426
LOC_Os08g05360	5301
LOC_Os08g05370	399
LOC_Os08g05380	198
LOC_Os08g05390	2631
LOC_Os08g05400	1488
LOC_Os08g05410	1290
LOC_Os08g05420	3756
LOC_Os08g05430	3297
LOC_Os08g05440	4497
LOC_Os08g05450	5043
LOC_Os08g05460	1584
LOC_Os08g05470	1321
LOC_Os08g05480	1133
LOC_Os08g05490	1549
LOC_Os08g05500	1020
LOC_Os08g05510	1345
LOC_Os08g05520	1759
LOC_Os08g05530	336
LOC_Os08g05540	873
LOC_Os08g05550	1241
LOC_Os08g05560	2319
LOC_Os08g05570	2472
LOC_Os08g05580	831
LOC_Os08g05590	1302
LOC_Os08g05600	837
LOC_Os08g05610	1404
LOC_Os08g05620	1955
LOC_Os08g05630	1434
LOC_Os08g05640	2112
LOC_Os08g05650	1881
LOC_Os08g05660	1539
LOC_Os08g05670	2305
LOC_Os08g05680	159
LOC_Os08g05690	3738
LOC_Os08g05700	192
LOC_Os08g05710	3729
LOC_Os08g05720	750
LOC_Os08g05750	2791
LOC_Os08g05770	1040
LOC_Os08g05780	1132
LOC_Os08g05790	1634
LOC_Os08g05800	3426
LOC_Os08g05810	2844
LOC_Os08g05820	2011
LOC_Os08g05830	2885
LOC_Os08g05840	3448
LOC_Os08g05850	902
LOC_Os08g05860	360
LOC_Os08g05870	2438
LOC_Os08g05880	1296
LOC_Os08g05890	1671
LOC_Os08g05900	369
LOC_Os08g05910	2356
LOC_Os08g05920	2004
LOC_Os08g05930	5592
LOC_Os08g05940	2467
